policy,filter_type,threshold,gap_policy,seed,events_detected_of_10,detection_rate,events_detected_in_zone_of_10,mean_lead_time_min,median_lead_time_min,false_alarm_episodes,false_alarm_rate_per_day,total_flagged_rows,data_anomaly_rows,normal_days
P4_identical,F3_combined,rate>10;OTI>236,reset,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>15;OTI>45,reset,,10,1.0,10,15.4,3.0,70,0.239214,404,366,292.625
P4_identical,F3_combined,rate>15;OTI>48,reset,,10,1.0,10,9.5,0.0,44,0.150363,191,366,292.625
P4_identical,F3_combined,rate>15;OTI>50,reset,,10,1.0,10,6.4,0.0,19,0.06493,93,366,292.625
P4_identical,F3_combined,rate>15;OTI>52,reset,,10,1.0,10,1.2,0.0,6,0.020504,60,366,292.625
P4_identical,F3_combined,rate>15;OTI>54,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>60,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>70,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>80,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>90,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>100,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>150,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>200,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>236,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>45,reset,,10,1.0,10,15.4,3.0,70,0.239214,404,366,292.625
P4_identical,F3_combined,rate>20;OTI>48,reset,,10,1.0,10,9.5,0.0,44,0.150363,191,366,292.625
P4_identical,F3_combined,rate>20;OTI>50,reset,,10,1.0,10,6.4,0.0,19,0.06493,93,366,292.625
P4_identical,F3_combined,rate>20;OTI>52,reset,,10,1.0,10,1.2,0.0,6,0.020504,60,366,292.625
P4_identical,F3_combined,rate>20;OTI>54,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>60,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>70,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>80,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>90,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>100,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>150,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>200,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>236,reset,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F1_rate,rate>0.5,continue,,10,1.0,10,0.3,0.0,97,0.331482,138,366,292.625
P4_identical,F1_rate,rate>1,continue,,10,1.0,10,0.0,0.0,27,0.092268,51,366,292.625
P4_identical,F1_rate,rate>2,continue,,10,1.0,10,0.0,0.0,14,0.047843,35,366,292.625
P4_identical,F1_rate,rate>3,continue,,10,1.0,10,0.0,0.0,6,0.020504,27,366,292.625
P4_identical,F1_rate,rate>5,continue,,10,1.0,10,0.0,0.0,4,0.013669,23,366,292.625
P4_identical,F1_rate,rate>10,continue,,10,1.0,10,0.0,0.0,3,0.010252,21,366,292.625
P4_identical,F1_rate,rate>15,continue,,8,0.8,8,0.0,0.0,3,0.010252,13,366,292.625
P4_identical,F1_rate,rate>20,continue,,8,0.8,8,0.0,0.0,3,0.010252,13,366,292.625
P4_identical,F2_range,OTI>45,continue,,10,1.0,10,15.4,3.0,67,0.228962,400,366,292.625
P4_identical,F2_range,OTI>48,continue,,10,1.0,10,9.5,0.0,41,0.140111,187,366,292.625
P4_identical,F2_range,OTI>50,continue,,10,1.0,10,6.4,0.0,16,0.054677,89,366,292.625
P4_identical,F2_range,OTI>52,continue,,10,1.0,10,1.2,0.0,3,0.010252,55,366,292.625
P4_identical,F2_range,OTI>54,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>60,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>70,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>80,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>90,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>100,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>150,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>200,continue,,10,1.0,10,0.0,0.0,0,0.0,47,366,292.625
P4_identical,F2_range,OTI>236,continue,,9,0.9,10,0.0,0.0,0,0.0,46,366,292.625
P4_identical,F4_jump,|dOTI|>5,continue,,10,1.0,10,0.0,0.0,54,0.184537,77,366,292.625
P4_identical,F4_jump,|dOTI|>10,continue,,10,1.0,10,0.0,0.0,20,0.068347,42,366,292.625
P4_identical,F4_jump,|dOTI|>20,continue,,10,1.0,10,0.0,0.0,12,0.041008,33,366,292.625
P4_identical,F4_jump,|dOTI|>30,continue,,10,1.0,10,0.0,0.0,5,0.017087,25,366,292.625
P4_identical,F4_jump,|dOTI|>50,continue,,10,1.0,10,0.0,0.0,0,0.0,20,366,292.625
P4_identical,F4_jump,|dOTI|>100,continue,,10,1.0,10,0.0,0.0,0,0.0,20,366,292.625
P4_identical,F4_jump,|dOTI|>150,continue,,10,1.0,10,0.0,0.0,0,0.0,20,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>45,continue,,10,1.0,10,15.4,3.0,161,0.550192,518,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>48,continue,,10,1.0,10,9.5,0.0,136,0.464759,310,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>50,continue,,10,1.0,10,6.7,0.0,113,0.38616,215,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>52,continue,,10,1.0,10,1.5,0.0,100,0.341734,182,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>54,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>60,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>70,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>80,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>90,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>100,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>150,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>200,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>0.5;OTI>236,continue,,10,1.0,10,0.3,0.0,97,0.331482,174,366,292.625
P4_identical,F3_combined,rate>1;OTI>45,continue,,10,1.0,10,15.4,3.0,91,0.310978,432,366,292.625
P4_identical,F3_combined,rate>1;OTI>48,continue,,10,1.0,10,9.5,0.0,66,0.225545,224,366,292.625
P4_identical,F3_combined,rate>1;OTI>50,continue,,10,1.0,10,6.4,0.0,43,0.146946,128,366,292.625
P4_identical,F3_combined,rate>1;OTI>52,continue,,10,1.0,10,1.2,0.0,30,0.10252,95,366,292.625
P4_identical,F3_combined,rate>1;OTI>54,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>60,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>70,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>80,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>90,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>100,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>150,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>200,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>1;OTI>236,continue,,10,1.0,10,0.0,0.0,27,0.092268,87,366,292.625
P4_identical,F3_combined,rate>2;OTI>45,continue,,10,1.0,10,15.4,3.0,81,0.276805,420,366,292.625
P4_identical,F3_combined,rate>2;OTI>48,continue,,10,1.0,10,9.5,0.0,55,0.187954,208,366,292.625
P4_identical,F3_combined,rate>2;OTI>50,continue,,10,1.0,10,6.4,0.0,30,0.10252,112,366,292.625
P4_identical,F3_combined,rate>2;OTI>52,continue,,10,1.0,10,1.2,0.0,17,0.058095,79,366,292.625
P4_identical,F3_combined,rate>2;OTI>54,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>60,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>70,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>80,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>90,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>100,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>150,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>200,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>2;OTI>236,continue,,10,1.0,10,0.0,0.0,14,0.047843,71,366,292.625
P4_identical,F3_combined,rate>3;OTI>45,continue,,10,1.0,10,15.4,3.0,73,0.249466,412,366,292.625
P4_identical,F3_combined,rate>3;OTI>48,continue,,10,1.0,10,9.5,0.0,47,0.160615,200,366,292.625
P4_identical,F3_combined,rate>3;OTI>50,continue,,10,1.0,10,6.4,0.0,22,0.075182,104,366,292.625
P4_identical,F3_combined,rate>3;OTI>52,continue,,10,1.0,10,1.2,0.0,9,0.030756,71,366,292.625
P4_identical,F3_combined,rate>3;OTI>54,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>60,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>70,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>80,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>90,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>100,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>150,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>200,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>3;OTI>236,continue,,10,1.0,10,0.0,0.0,6,0.020504,63,366,292.625
P4_identical,F3_combined,rate>5;OTI>45,continue,,10,1.0,10,15.4,3.0,71,0.242631,410,366,292.625
P4_identical,F3_combined,rate>5;OTI>48,continue,,10,1.0,10,9.5,0.0,45,0.15378,198,366,292.625
P4_identical,F3_combined,rate>5;OTI>50,continue,,10,1.0,10,6.4,0.0,20,0.068347,101,366,292.625
P4_identical,F3_combined,rate>5;OTI>52,continue,,10,1.0,10,1.2,0.0,7,0.023921,68,366,292.625
P4_identical,F3_combined,rate>5;OTI>54,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>60,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>70,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>80,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>90,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>100,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>150,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>200,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>5;OTI>236,continue,,10,1.0,10,0.0,0.0,4,0.013669,60,366,292.625
P4_identical,F3_combined,rate>10;OTI>45,continue,,10,1.0,10,15.4,3.0,70,0.239214,408,366,292.625
P4_identical,F3_combined,rate>10;OTI>48,continue,,10,1.0,10,9.5,0.0,44,0.150363,196,366,292.625
P4_identical,F3_combined,rate>10;OTI>50,continue,,10,1.0,10,6.4,0.0,19,0.06493,99,366,292.625
P4_identical,F3_combined,rate>10;OTI>52,continue,,10,1.0,10,1.2,0.0,6,0.020504,66,366,292.625
P4_identical,F3_combined,rate>10;OTI>54,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>60,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>70,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>80,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>90,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>100,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>150,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>200,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>10;OTI>236,continue,,10,1.0,10,0.0,0.0,3,0.010252,58,366,292.625
P4_identical,F3_combined,rate>15;OTI>45,continue,,10,1.0,10,15.4,3.0,70,0.239214,404,366,292.625
P4_identical,F3_combined,rate>15;OTI>48,continue,,10,1.0,10,9.5,0.0,44,0.150363,191,366,292.625
P4_identical,F3_combined,rate>15;OTI>50,continue,,10,1.0,10,6.4,0.0,19,0.06493,93,366,292.625
P4_identical,F3_combined,rate>15;OTI>52,continue,,10,1.0,10,1.2,0.0,6,0.020504,60,366,292.625
P4_identical,F3_combined,rate>15;OTI>54,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>60,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>70,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>80,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>90,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>100,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>150,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>200,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>15;OTI>236,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>45,continue,,10,1.0,10,15.4,3.0,70,0.239214,404,366,292.625
P4_identical,F3_combined,rate>20;OTI>48,continue,,10,1.0,10,9.5,0.0,44,0.150363,191,366,292.625
P4_identical,F3_combined,rate>20;OTI>50,continue,,10,1.0,10,6.4,0.0,19,0.06493,93,366,292.625
P4_identical,F3_combined,rate>20;OTI>52,continue,,10,1.0,10,1.2,0.0,6,0.020504,60,366,292.625
P4_identical,F3_combined,rate>20;OTI>54,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>60,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>70,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>80,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>90,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>100,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>150,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>200,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,F3_combined,rate>20;OTI>236,continue,,10,1.0,10,0.0,0.0,3,0.010252,52,366,292.625
P4_identical,B1_trivial,OTI>=236,not_applicable,,10,1.0,10,0.0,0.0,0,0.0,47,0,292.625
P4_identical,B3_percentile,>p95,not_applicable,,10,1.0,10,24.0,14.5,139,0.475011,958,0,292.625
P4_identical,B3_percentile,>p99,not_applicable,,10,1.0,10,9.5,0.0,41,0.140111,187,0,292.625
P4_identical,B3_percentile,>p99.5,not_applicable,,10,1.0,10,6.4,0.0,16,0.054677,89,0,292.625
P4_identical,B3_percentile,>p99.9,not_applicable,,5,0.5,7,0.0,0.0,0,0.0,17,0,292.625
P4_identical,B2_random,p=1e-05,not_applicable,42.0,0,0.0,0,,,1,0.003417,1,0,292.625
P4_identical,B2_random,p=1e-05,not_applicable,43.0,0,0.0,0,,,0,0.0,0,0,292.625
P4_identical,B2_random,p=1e-05,not_applicable,44.0,0,0.0,0,,,1,0.003417,1,0,292.625
P4_identical,B2_random,p=0.0001,not_applicable,42.0,0,0.0,0,,,5,0.017087,5,0,292.625
P4_identical,B2_random,p=0.0001,not_applicable,43.0,0,0.0,0,,,0,0.0,0,0,292.625
P4_identical,B2_random,p=0.0001,not_applicable,44.0,0,0.0,0,,,5,0.017087,5,0,292.625
P4_identical,B2_random,p=0.0005,not_applicable,42.0,1,0.1,1,24.0,24.0,11,0.037591,12,0,292.625
P4_identical,B2_random,p=0.0005,not_applicable,43.0,0,0.0,0,,,5,0.017087,5,0,292.625
P4_identical,B2_random,p=0.0005,not_applicable,44.0,0,0.0,0,,,12,0.041008,12,0,292.625
P4_identical,B2_random,p=0.001,not_applicable,42.0,1,0.1,1,24.0,24.0,27,0.092268,28,0,292.625
P4_identical,B2_random,p=0.001,not_applicable,43.0,0,0.0,0,,,13,0.044425,13,0,292.625
P4_identical,B2_random,p=0.001,not_applicable,44.0,0,0.0,0,,,19,0.06493,19,0,292.625
P4_identical,B2_random,p=0.005,not_applicable,42.0,1,0.1,1,24.0,24.0,89,0.304144,90,0,292.625
P4_identical,B2_random,p=0.005,not_applicable,43.0,1,0.1,1,7.0,7.0,82,0.280222,84,0,292.625
P4_identical,B2_random,p=0.005,not_applicable,44.0,1,0.1,1,24.0,24.0,102,0.348569,104,0,292.625
P4_identical,B2_random,p=0.01,not_applicable,42.0,1,0.1,1,24.0,24.0,197,0.673217,199,0,292.625
P4_identical,B2_random,p=0.01,not_applicable,43.0,3,0.3,3,38.333,54.0,164,0.560444,169,0,292.625
P4_identical,B2_random,p=0.01,not_applicable,44.0,1,0.1,1,24.0,24.0,204,0.697138,206,0,292.625
P4_identical,B2_random,p=0.05,not_applicable,42.0,3,0.3,4,29.0,39.0,895,3.058522,935,0,292.625
P4_identical,B2_random,p=0.05,not_applicable,43.0,5,0.5,5,34.0,47.0,905,3.092695,959,0,292.625
P4_identical,B2_random,p=0.05,not_applicable,44.0,3,0.3,4,23.0,24.0,928,3.171294,986,0,292.625
