policy,filter_type,threshold,gap_policy,event_id,event_crossing_time,detected,detected_in_zone,first_flag_time,lead_time_min
P3_last,F3_combined,rate>15;OTI>90,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>15;OTI>90,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>15;OTI>90,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>15;OTI>100,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>15;OTI>150,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>15;OTI>200,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>15;OTI>236,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:15:00,23.0
P3_last,F3_combined,rate>20;OTI>45,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 13:45:00,35.0
P3_last,F3_combined,rate>20;OTI>45,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>45,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:15:00,6.0
P3_last,F3_combined,rate>20;OTI>45,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:00:00,48.0
P3_last,F3_combined,rate>20;OTI>45,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:00:00,42.0
P3_last,F3_combined,rate>20;OTI>48,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:00:00,20.0
P3_last,F3_combined,rate>20;OTI>48,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>48,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:00:00,48.0
P3_last,F3_combined,rate>20;OTI>48,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:15:00,27.0
P3_last,F3_combined,rate>20;OTI>50,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>50,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:11:00,37.0
P3_last,F3_combined,rate>20;OTI>50,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:15:00,27.0
P3_last,F3_combined,rate>20;OTI>52,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>52,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:30:00,12.0
P3_last,F3_combined,rate>20;OTI>54,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>54,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>60,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>70,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>80,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>90,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>100,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>150,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>200,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,F3_combined,rate>20;OTI>236,continue,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,B1_trivial,OTI>=236,not_applicable,10,2019-09-03 14:42:00,True,True,2019-09-03 14:42:00,0.0
P3_last,B3_percentile,>p95,not_applicable,1,2019-07-16 13:38:00,True,True,2019-07-16 12:45:00,53.0
P3_last,B3_percentile,>p95,not_applicable,2,2019-08-09 14:20:00,True,True,2019-08-09 13:30:00,50.0
P3_last,B3_percentile,>p95,not_applicable,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,B3_percentile,>p95,not_applicable,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,B3_percentile,>p95,not_applicable,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,B3_percentile,>p95,not_applicable,6,2019-08-17 13:03:00,True,True,2019-08-17 13:00:00,3.0
P3_last,B3_percentile,>p95,not_applicable,7,2019-08-18 13:08:00,True,True,2019-08-18 13:00:00,8.0
P3_last,B3_percentile,>p95,not_applicable,8,2019-08-19 15:21:00,True,True,2019-08-19 15:00:00,21.0
P3_last,B3_percentile,>p95,not_applicable,9,2019-08-22 13:48:00,True,True,2019-08-22 13:00:00,48.0
P3_last,B3_percentile,>p95,not_applicable,10,2019-09-03 14:42:00,True,True,2019-09-03 13:45:00,57.0
P3_last,B3_percentile,>p99,not_applicable,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,B3_percentile,>p99,not_applicable,2,2019-08-09 14:20:00,True,True,2019-08-09 14:00:00,20.0
P3_last,B3_percentile,>p99,not_applicable,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,B3_percentile,>p99,not_applicable,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,B3_percentile,>p99,not_applicable,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,B3_percentile,>p99,not_applicable,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,B3_percentile,>p99,not_applicable,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,B3_percentile,>p99,not_applicable,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,B3_percentile,>p99,not_applicable,9,2019-08-22 13:48:00,True,True,2019-08-22 13:00:00,48.0
P3_last,B3_percentile,>p99,not_applicable,10,2019-09-03 14:42:00,True,True,2019-09-03 14:15:00,27.0
P3_last,B3_percentile,>p99.5,not_applicable,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,3,2019-08-16 09:39:00,True,True,2019-08-16 09:39:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,4,2019-08-16 12:39:00,True,True,2019-08-16 12:39:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,5,2019-08-17 10:29:00,True,True,2019-08-17 10:29:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,6,2019-08-17 13:03:00,True,True,2019-08-17 13:03:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,B3_percentile,>p99.5,not_applicable,9,2019-08-22 13:48:00,True,True,2019-08-22 13:11:00,37.0
P3_last,B3_percentile,>p99.5,not_applicable,10,2019-09-03 14:42:00,True,True,2019-09-03 14:15:00,27.0
P3_last,B3_percentile,>p99.9,not_applicable,1,2019-07-16 13:38:00,True,True,2019-07-16 13:38:00,0.0
P3_last,B3_percentile,>p99.9,not_applicable,2,2019-08-09 14:20:00,True,True,2019-08-09 14:20:00,0.0
P3_last,B3_percentile,>p99.9,not_applicable,3,2019-08-16 09:39:00,False,False,,
P3_last,B3_percentile,>p99.9,not_applicable,4,2019-08-16 12:39:00,False,False,,
P3_last,B3_percentile,>p99.9,not_applicable,5,2019-08-17 10:29:00,False,True,2019-08-17 11:30:00,-61.0
P3_last,B3_percentile,>p99.9,not_applicable,6,2019-08-17 13:03:00,False,False,,
P3_last,B3_percentile,>p99.9,not_applicable,7,2019-08-18 13:08:00,True,True,2019-08-18 13:08:00,0.0
P3_last,B3_percentile,>p99.9,not_applicable,8,2019-08-19 15:21:00,True,True,2019-08-19 15:21:00,0.0
P3_last,B3_percentile,>p99.9,not_applicable,9,2019-08-22 13:48:00,True,True,2019-08-22 13:48:00,0.0
P3_last,B3_percentile,>p99.9,not_applicable,10,2019-09-03 14:42:00,False,True,2019-09-03 14:45:00,-3.0
P3_last,B2_random,p=1e-05,not_applicable,1,2019-07-16 13:38:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,2,2019-08-09 14:20:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,3,2019-08-16 09:39:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,4,2019-08-16 12:39:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,5,2019-08-17 10:29:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,6,2019-08-17 13:03:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,7,2019-08-18 13:08:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,8,2019-08-19 15:21:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,9,2019-08-22 13:48:00,False,False,,
P3_last,B2_random,p=1e-05,not_applicable,10,2019-09-03 14:42:00,False,False,,
